date,year,month,min_cfs,max_cfs,mean_cfs,median_cfs,Q25_cfs
1980-01,1980,01,320.0,425.0,369.03225806451616,360.0,350.0
1980-02,1980,02,400.0,510.0,455.3448275862069,460.0,425.0
1980-03,1980,03,420.0,540.0,476.4516129032258,470.0,450.0
1980-04,1980,04,490.0,3560.0,1637.0,1075.0,772.5
1980-05,1980,05,3330.0,9450.0,4690.645161290323,4090.0,3675.0
1980-06,1980,06,3000.0,7700.0,5324.666666666667,5730.0,3512.5
1980-07,1980,07,1690.0,6520.0,3444.8387096774195,2890.0,2415.0
1980-08,1980,08,826.0,1630.0,1118.967741935484,1080.0,937.5
1980-09,1980,09,662.0,896.0,772.0,750.5,738.25
1980-10,1980,10,585.0,787.0,670.9354838709677,666.0,614.5
1980-11,1980,11,400.0,777.0,607.9333333333333,630.0,490.0
1980-12,1980,12,470.0,700.0,563.5483870967741,550.0,525.0
1981-01,1981,01,375.0,500.0,431.7741935483871,430.0,415.0
1981-02,1981,02,270.0,670.0,412.85714285714283,382.5,300.0
1981-03,1981,03,520.0,744.0,625.6129032258065,610.0,600.0
1981-04,1981,04,569.0,1180.0,700.2666666666667,667.0,633.5
1981-05,1981,05,608.0,3070.0,1099.4193548387098,838.0,731.0
1981-06,1981,06,1740.0,7010.0,3598.3333333333335,3515.0,2380.0
1981-07,1981,07,938.0,2700.0,1583.1612903225807,1510.0,1180.0
1981-08,1981,08,557.0,850.0,656.2903225806451,619.0,588.5
1981-09,1981,09,402.0,560.0,469.06666666666666,450.0,423.25
1981-10,1981,10,411.0,655.0,547.9677419354839,580.0,449.0
1981-11,1981,11,390.0,570.0,506.73333333333335,515.0,482.5
1981-12,1981,12,410.0,555.0,486.0967741935484,480.0,460.0
1982-01,1982,01,385.0,480.0,437.2258064516129,440.0,422.5
1982-02,1982,02,350.0,525.0,438.92857142857144,450.0,387.5
1982-03,1982,03,440.0,1200.0,614.8709677419355,530.0,498.0
1982-04,1982,04,723.0,2170.0,1229.0,999.5,868.5
1982-05,1982,05,2130.0,6660.0,3677.7419354838707,3310.0,2920.0
1982-06,1982,06,2720.0,12600.0,6573.333333333333,4835.0,3870.0
1982-07,1982,07,5490.0,13200.0,7992.903225806452,7110.0,6515.0
1982-08,1982,08,1650.0,8050.0,3185.1612903225805,2700.0,1965.0
1982-09,1982,09,1200.0,2970.0,1645.3333333333333,1485.0,1322.5
1982-10,1982,10,1730.0,2940.0,2049.3548387096776,1950.0,1810.0
1982-11,1982,11,880.0,1760.0,1181.0,1120.0,955.0
1982-12,1982,12,560.0,1100.0,850.0,840.0,760.0
1983-01,1983,01,500.0,640.0,543.3870967741935,530.0,520.0
1983-02,1983,02,430.0,630.0,531.25,547.5,475.0
1983-03,1983,03,550.0,1170.0,710.9677419354839,680.0,635.0
1983-04,1983,04,979.0,3630.0,1804.6333333333334,1325.0,1150.0
1983-05,1983,05,2110.0,7970.0,3460.967741935484,2930.0,2655.0
1983-06,1983,06,7410.0,11100.0,8496.333333333334,8300.0,7970.0
1983-07,1983,07,3440.0,8960.0,5886.774193548387,5490.0,4380.0
1983-08,1983,08,1930.0,3490.0,2642.2580645161293,2440.0,2315.0
1983-09,1983,09,1430.0,2180.0,1767.6666666666667,1745.0,1607.5
1983-10,1983,10,1340.0,1990.0,1746.774193548387,1810.0,1575.0
1983-11,1983,11,940.0,1520.0,1306.3333333333333,1335.0,1207.5
1983-12,1983,12,500.0,1100.0,866.1290322580645,980.0,650.0
1984-01,1984,01,390.0,700.0,604.516129032258,620.0,600.0
1984-02,1984,02,540.0,740.0,646.2068965517242,640.0,620.0
1984-03,1984,03,580.0,1100.0,776.7741935483871,700.0,660.0
1984-04,1984,04,1100.0,2990.0,1775.0,1650.0,1300.0
1984-05,1984,05,1430.0,5870.0,3327.7419354838707,3800.0,1760.0
1984-06,1984,06,3040.0,7390.0,5416.666666666667,5835.0,4180.0
1984-07,1984,07,2900.0,7300.0,4515.1612903225805,4260.0,3680.0
1984-08,1984,08,1330.0,4110.0,2185.483870967742,1900.0,1640.0
1984-09,1984,09,1080.0,2210.0,1359.6666666666667,1230.0,1112.5
1984-10,1984,10,1290.0,1670.0,1452.5806451612902,1470.0,1390.0
1984-11,1984,11,700.0,1490.0,1085.0,1135.0,1000.0
1984-12,1984,12,500.0,800.0,583.2258064516129,550.0,520.0
1985-01,1985,01,430.0,500.0,472.5806451612903,480.0,450.0
1985-02,1985,02,380.0,470.0,431.7857142857143,430.0,417.5
1985-03,1985,03,430.0,780.0,547.0967741935484,500.0,475.0
1985-04,1985,04,700.0,3470.0,2204.0,2245.0,1707.5
1985-05,1985,05,1930.0,5240.0,3341.6129032258063,3250.0,2490.0
1985-06,1985,06,2310.0,5060.0,3192.3333333333335,3025.0,2640.0
1985-07,1985,07,1350.0,2400.0,1691.9354838709678,1690.0,1525.0
1985-08,1985,08,575.0,1650.0,867.3870967741935,766.0,608.0
1985-09,1985,09,568.0,866.0,715.3666666666667,696.5,643.0
1985-10,1985,10,761.0,878.0,821.2903225806451,818.0,806.5
1985-11,1985,11,450.0,1090.0,720.1333333333333,789.5,550.0
1985-12,1985,12,450.0,580.0,534.8387096774194,540.0,520.0
1986-01,1986,01,500.0,620.0,555.1612903225806,560.0,520.0
1986-02,1986,02,420.0,1150.0,675.3571428571429,620.0,527.5
1986-03,1986,03,1000.0,2420.0,1439.6774193548388,1400.0,1295.0
1986-04,1986,04,2010.0,4770.0,2692.0,2390.0,2207.5
1986-05,1986,05,2820.0,9250.0,4439.677419354839,4200.0,3210.0
1986-06,1986,06,9410.0,18800.0,14230.666666666666,14550.0,12050.0
1986-07,1986,07,3490.0,9240.0,5623.870967741936,5070.0,4340.0
1986-08,1986,08,1420.0,3310.0,2049.6774193548385,1780.0,1645.0
1986-09,1986,09,902.0,1480.0,1124.8333333333333,1095.0,979.25
1986-10,1986,10,934.0,1440.0,1087.1935483870968,1030.0,982.5
1986-11,1986,11,800.0,1010.0,889.4666666666667,870.0,850.0
1986-12,1986,12,600.0,850.0,734.1935483870968,720.0,700.0
1987-01,1987,01,500.0,700.0,598.0645161290323,600.0,555.0
1987-02,1987,02,600.0,680.0,637.1428571428571,630.0,622.5
1987-03,1987,03,650.0,1100.0,937.4193548387096,950.0,900.0
1987-04,1987,04,1000.0,4160.0,2639.6666666666665,2695.0,2320.0
1987-05,1987,05,2580.0,6520.0,3941.935483870968,3500.0,3065.0
1987-06,1987,06,1530.0,5900.0,3058.3333333333335,2700.0,2170.0
1987-07,1987,07,1320.0,2970.0,2216.1290322580644,2170.0,1730.0
1987-08,1987,08,996.0,2010.0,1312.1290322580646,1250.0,1110.0
1987-09,1987,09,615.0,1030.0,799.4333333333333,778.0,691.5
1987-10,1987,10,524.0,632.0,580.9677419354839,587.0,569.5
1987-11,1987,11,480.0,751.0,599.3,610.5,505.0
1987-12,1987,12,280.0,540.0,436.1290322580645,420.0,390.0
1988-01,1988,01,300.0,460.0,403.9032258064516,420.0,395.0
1988-02,1988,02,420.0,580.0,496.8965517241379,500.0,450.0
1988-03,1988,03,540.0,800.0,644.0322580645161,600.0,580.0
1988-04,1988,04,720.0,1720.0,1129.2666666666667,1020.0,861.25
1988-05,1988,05,752.0,3750.0,1790.8064516129032,1380.0,880.0
1988-06,1988,06,1770.0,4250.0,2440.0,2005.0,1915.0
1988-07,1988,07,639.0,1720.0,929.3225806451613,832.0,692.5
1988-08,1988,08,329.0,622.0,466.1290322580645,462.0,371.0
1988-09,1988,09,327.0,421.0,364.8,372.0,335.0
1988-10,1988,10,348.0,390.0,367.5483870967742,369.0,362.0
1988-11,1988,11,396.0,514.0,468.73333333333335,475.0,450.0
1988-12,1988,12,310.0,430.0,366.7741935483871,365.0,342.5
1989-01,1989,01,270.0,360.0,313.8709677419355,320.0,300.0
1989-02,1989,02,230.0,380.0,270.10714285714283,260.0,250.0
1989-03,1989,03,270.0,920.0,692.5806451612904,800.0,525.0
1989-04,1989,04,653.0,1640.0,1010.4,979.0,769.0
1989-05,1989,05,670.0,2610.0,1549.258064516129,1650.0,913.5
1989-06,1989,06,2000.0,5250.0,3605.3333333333335,3725.0,2655.0
1989-07,1989,07,2000.0,3530.0,2417.4193548387098,2380.0,2090.0
1989-08,1989,08,704.0,1880.0,1243.3225806451612,1220.0,955.5
1989-09,1989,09,554.0,1010.0,726.1333333333333,734.5,651.5
1989-10,1989,10,586.0,707.0,634.8387096774194,622.0,598.0
1989-11,1989,11,408.0,749.0,576.7666666666667,580.0,471.5
1989-12,1989,12,470.0,740.0,593.5483870967741,580.0,570.0
1990-01,1990,01,375.0,600.0,505.48387096774195,540.0,445.0
1990-02,1990,02,280.0,445.0,380.0,370.0,347.5
1990-03,1990,03,400.0,900.0,622.4193548387096,600.0,510.0
1990-04,1990,04,980.0,1660.0,1369.3333333333333,1360.0,1280.0
1990-05,1990,05,865.0,2040.0,1155.967741935484,1110.0,969.0
1990-06,1990,06,1770.0,7010.0,3896.0,3935.0,3105.0
1990-07,1990,07,1870.0,4520.0,2721.935483870968,2370.0,2170.0
1990-08,1990,08,651.0,1810.0,1096.7096774193549,1010.0,870.5
1990-09,1990,09,539.0,996.0,677.4333333333333,663.5,605.0
1990-10,1990,10,567.0,679.0,625.8709677419355,628.0,600.5
1990-11,1990,11,500.0,754.0,686.4,705.5,677.0
1990-12,1990,12,290.0,520.0,426.4516129032258,450.0,345.0
1991-01,1991,01,350.0,390.0,363.2258064516129,360.0,355.0
1991-02,1991,02,360.0,480.0,444.64285714285717,455.0,437.5
1991-03,1991,03,480.0,710.0,563.8709677419355,540.0,500.0
1991-04,1991,04,736.0,2130.0,1042.8666666666666,953.5,831.5
1991-05,1991,05,713.0,5930.0,2394.3548387096776,1630.0,983.0
1991-06,1991,06,2720.0,10000.0,6029.0,5870.0,4022.5
1991-07,1991,07,1420.0,2530.0,1979.032258064516,1910.0,1820.0
1991-08,1991,08,824.0,1640.0,1157.483870967742,1110.0,935.5
1991-09,1991,09,646.0,1280.0,928.2333333333333,873.5,732.0
1991-10,1991,10,574.0,889.0,673.1290322580645,637.0,625.0
1991-11,1991,11,520.0,978.0,707.5,680.0,600.0
1991-12,1991,12,430.0,540.0,469.35483870967744,460.0,450.0
1992-01,1992,01,360.0,460.0,420.64516129032256,420.0,410.0
1992-02,1992,02,390.0,740.0,507.9310344827586,490.0,430.0
1992-03,1992,03,715.0,1200.0,895.4193548387096,900.0,797.5
1992-04,1992,04,442.0,858.0,626.1,593.5,542.25
1992-05,1992,05,600.0,2270.0,1370.8064516129032,1190.0,911.0
1992-06,1992,06,737.0,1890.0,1080.1,979.5,849.75
1992-07,1992,07,758.0,1620.0,1090.3548387096773,1010.0,883.5
1992-08,1992,08,368.0,872.0,563.7096774193549,530.0,465.5
1992-09,1992,09,381.0,479.0,424.23333333333335,421.0,397.75
1992-10,1992,10,385.0,584.0,429.5483870967742,421.0,408.0
1992-11,1992,11,400.0,600.0,510.46666666666664,537.0,432.5
1992-12,1992,12,360.0,400.0,375.48387096774195,370.0,370.0
1993-01,1993,01,360.0,390.0,372.258064516129,370.0,365.0
1993-02,1993,02,340.0,370.0,356.7857142857143,360.0,350.0
1993-03,1993,03,350.0,1300.0,584.516129032258,480.0,420.0
1993-04,1993,04,895.0,1340.0,1090.5666666666666,1060.0,995.5
1993-05,1993,05,909.0,7000.0,3415.1935483870966,2430.0,1410.0
1993-06,1993,06,3260.0,7470.0,5083.0,5350.0,3890.0
1993-07,1993,07,1810.0,4310.0,2959.032258064516,2980.0,2025.0
1993-08,1993,08,1190.0,3690.0,2580.0,2920.0,1755.0
1993-09,1993,09,610.0,1070.0,735.1,710.0,652.25
1993-10,1993,10,559.0,948.0,750.8387096774194,774.0,698.0
1993-11,1993,11,350.0,857.0,612.2666666666667,680.0,410.0
1993-12,1993,12,400.0,450.0,412.5806451612903,410.0,400.0
1994-01,1994,01,400.0,440.0,432.9032258064516,440.0,430.0
1994-02,1994,02,400.0,600.0,486.07142857142856,500.0,467.5
1994-03,1994,03,600.0,800.0,693.6129032258065,682.0,630.0
1994-04,1994,04,722.0,1750.0,1157.6666666666667,971.0,781.25
1994-05,1994,05,1040.0,5180.0,2610.3225806451615,2360.0,1725.0
1994-06,1994,06,1020.0,3500.0,1815.0,1435.0,1225.0
1994-07,1994,07,597.0,990.0,710.1935483870968,657.0,636.5
1994-08,1994,08,437.0,801.0,576.5483870967741,545.0,478.0
1994-09,1994,09,374.0,477.0,423.46666666666664,426.5,406.25
1994-10,1994,10,428.0,676.0,564.4193548387096,562.0,527.5
1994-11,1994,11,400.0,627.0,504.8333333333333,485.0,425.0
1994-12,1994,12,390.0,520.0,442.5806451612903,440.0,420.0
1995-01,1995,01,300.0,540.0,404.19354838709677,400.0,340.0
1995-02,1995,02,350.0,520.0,412.14285714285717,400.0,375.0
1995-03,1995,03,410.0,1000.0,686.4193548387096,600.0,520.0
1995-04,1995,04,697.0,1280.0,849.7666666666667,770.0,746.25
1995-05,1995,05,832.0,2840.0,1409.774193548387,1130.0,989.0
1995-06,1995,06,1860.0,11600.0,7252.333333333333,7750.0,5887.5
1995-07,1995,07,3380.0,10800.0,6603.870967741936,6290.0,5770.0
1995-08,1995,08,936.0,3330.0,1687.6129032258063,1510.0,1180.0
1995-09,1995,09,646.0,910.0,779.5666666666667,731.5,712.5
1995-10,1995,10,697.0,1060.0,781.7741935483871,761.0,729.5
1995-11,1995,11,620.0,1060.0,807.1,804.0,700.0
1995-12,1995,12,400.0,640.0,461.61290322580646,450.0,400.0
1996-01,1996,01,380.0,580.0,471.93548387096774,470.0,450.0
1996-02,1996,02,350.0,600.0,505.86206896551727,520.0,490.0
1996-03,1996,03,500.0,900.0,573.5483870967741,560.0,520.0
1996-04,1996,04,940.0,2400.0,1530.3333333333333,1510.0,1192.5
1996-05,1996,05,1220.0,5460.0,3049.032258064516,3340.0,1650.0
1996-06,1996,06,4030.0,12200.0,8481.333333333334,8195.0,6525.0
1996-07,1996,07,2330.0,7510.0,4480.967741935484,4410.0,2850.0
1996-08,1996,08,755.0,2260.0,1228.1290322580646,1060.0,896.5
1996-09,1996,09,563.0,841.0,687.5333333333333,675.5,645.5
1996-10,1996,10,599.0,876.0,678.5483870967741,643.0,608.0
1996-11,1996,11,600.0,1130.0,776.7,772.0,700.0
1996-12,1996,12,400.0,600.0,508.38709677419354,500.0,460.0
1997-01,1997,01,400.0,600.0,493.0967741935484,500.0,450.0
1997-02,1997,02,350.0,800.0,548.5714285714286,600.0,395.0
1997-03,1997,03,600.0,1500.0,995.1612903225806,900.0,750.0
1997-04,1997,04,870.0,1800.0,1237.3333333333333,1100.0,962.5
1997-05,1997,05,1800.0,9640.0,5356.774193548387,5800.0,2600.0
1997-06,1997,06,4950.0,16800.0,10856.0,10650.0,8610.0
1997-07,1997,07,2390.0,4580.0,2981.2903225806454,2790.0,2685.0
1997-08,1997,08,1190.0,4240.0,2289.3548387096776,2370.0,1565.0
1997-09,1997,09,1080.0,1970.0,1447.0,1490.0,1162.5
1997-10,1997,10,1020.0,1320.0,1154.516129032258,1160.0,1095.0
1997-11,1997,11,650.0,1120.0,858.2666666666667,790.0,725.0
1997-12,1997,12,470.0,700.0,576.1612903225806,570.0,525.0
1998-01,1998,01,400.0,550.0,463.5483870967742,460.0,440.0
1998-02,1998,02,520.0,860.0,681.0357142857143,644.5,620.0
1998-03,1998,03,740.0,1300.0,914.6774193548387,870.0,800.0
1998-04,1998,04,1060.0,2290.0,1552.6666666666667,1465.0,1265.0
1998-05,1998,05,2220.0,4240.0,3180.6451612903224,3180.0,2845.0
1998-06,1998,06,4140.0,6990.0,5439.0,5460.0,4862.5
1998-07,1998,07,3340.0,7400.0,5240.322580645161,5310.0,3920.0
1998-08,1998,08,1340.0,3250.0,1935.483870967742,1800.0,1515.0
1998-09,1998,09,759.0,1220.0,896.1333333333333,863.0,814.25
1998-10,1998,10,728.0,1070.0,860.1612903225806,837.0,825.0
1998-11,1998,11,480.0,891.0,728.2,725.0,700.0
1998-12,1998,12,330.0,670.0,539.0322580645161,530.0,495.0
1999-01,1999,01,520.0,640.0,575.8064516129032,580.0,555.0
1999-02,1999,02,560.0,620.0,586.0714285714286,580.0,580.0
1999-03,1999,03,520.0,1610.0,816.9677419354839,640.0,590.0
1999-04,1999,04,695.0,4020.0,1312.7333333333333,966.5,837.25
1999-05,1999,05,2290.0,9580.0,3989.032258064516,3250.0,2605.0
1999-06,1999,06,6110.0,12200.0,9095.0,8560.0,7837.5
1999-07,1999,07,2380.0,6300.0,4366.451612903225,4360.0,3335.0
1999-08,1999,08,937.0,2580.0,1520.483870967742,1330.0,1005.0
1999-09,1999,09,819.0,1610.0,1048.8,991.0,878.25
1999-10,1999,10,768.0,879.0,806.4193548387096,799.0,792.5
1999-11,1999,11,486.0,817.0,720.1666666666666,731.0,687.5
1999-12,1999,12,430.0,700.0,561.5806451612904,580.0,501.0
2000-01,2000,01,330.0,430.0,376.1290322580645,380.0,360.0
2000-02,2000,02,300.0,490.0,368.3448275862069,350.0,340.0
2000-03,2000,03,460.0,872.0,608.8064516129032,560.0,510.0
2000-04,2000,04,801.0,1940.0,1366.3,1465.0,1050.0
2000-05,2000,05,922.0,5330.0,2477.483870967742,2010.0,1380.0
2000-06,2000,06,1610.0,5030.0,3206.0,3040.0,2120.0
2000-07,2000,07,942.0,1540.0,1222.258064516129,1200.0,1110.0
2000-08,2000,08,507.0,903.0,687.1612903225806,646.0,552.5
2000-09,2000,09,458.0,702.0,576.7666666666667,596.5,498.75
2000-10,2000,10,543.0,712.0,632.7741935483871,657.0,570.0
2000-11,2000,11,450.0,699.0,541.8666666666667,490.0,480.0
2000-12,2000,12,360.0,430.0,398.8709677419355,400.0,390.0
2001-01,2001,01,340.0,410.0,388.7096774193548,390.0,390.0
2001-02,2001,02,390.0,640.0,491.7857142857143,460.0,410.0
